IdRegional;Municipio
3064;27102 - GALLEGOS - SANTANDER
3065;0 - GALLINAZA - CAUCA
3066;0 - GALLINAZO - CALDAS
3067;14047 - GAMA - CUNDINAMARCA
3068;11023 - GAMARRA - CESAR
3069;27103 - GAMBITA - SANTANDER
3070;0 - GAMBITA ARRIBA - BOYACA
3071;0 - GAMBOA - CAUCA
3072;5163 - GAMBOTE - BOLIVAR
3073;5190 - GAMERO - BOLIVAR
3074;6045 - GAMEZA - BOYACA
3075;6046 - GARAGOA - BOYACA
3076;13025 - GARBADO - CORDOBA
3077;0 - GARCERO - NARINO
3078;27104 - GARCIA CADENA - SANTANDER
3079;0 - GARCIA GOMEZ - CHOCO
3080;0 - GARIBAY - BOYACA
3081;0 - GARRAPATA - MAGDALENA
3082;0 - GARRAPATA - SUCRE
3083;0 - GARRAPATAS - CHOCO
3084;0 - GARRAPATERO - LA GUAJIRA
3085;0 - GARZAL - BOLIVAR
3086;18025 - GARZON - HUILA
3087;19023 - GARZON - MAGDALENA
3088;0 - GATO DE MONTE - VALLE DEL CAUCA
3089;0 - GATO NEGRO - VALLE DEL CAUCA
3090;0 - GAUNZA ABAJO - BOYACA
3091;0 - GAUNZA ARRIBA - BOYACA
3092;0 - GAVALDA - SUCRE
3093;0 - GAVILANES - NARINO
3094;0 - GAVIOTAS QUITEVE - CASANARE
3095;0 - GAZABINA - CUNDINAMARCA
3096;0 - GAZADUJE - CUNDINAMARCA
3097;0 - GAZATAVENA - CUNDINAMARCA
3098;0 - GELIMA LA TOMA - CAUCA
3099;0 - GENGADODENIO - CHOCO
3100;21053 - GENOVA - NARINO
3101;24008 - GENOVA - QUINDIO
3102;21054 - GENOY - NARINO
3103;0 - GENOY CENTRO - NARINO
3104;0 - GIBRALTAR - BOYACA
3105;0 - GIBRALTAR - CAQUETA
3106;0 - GIBRALTAR - CUNDINAMARCA
3107;22106 - GIBRALTAR - NORTE DE SANTANDER
3108;18026 - GIGANTE - HUILA
3109;0 - GILBERTO ALZATE - NARINO
3110;0 - GILGAL - CHOCO
3111;30067 - GINEBRA - VALLE DEL CAUCA
3112;2058 - GIRALDO - ANTIOQUIA
3113;14048 - GIRARDOT - CUNDINAMARCA
3114;2059 - GIRARDOTA - ANTIOQUIA
3115;27105 - GIRON - SANTANDER
3116;0 - GITRADO - CHOCO
3117;0 - GOLONDRINAS - HUILA
3118;0 - GOLONDRINAS - VALLE DEL CAUCA
3119;0 - GOMEZ - NARINO
3120;0 - GOMEZ JURADO - NARINO
3121;2060 - GOMEZ PLATA - ANTIOQUIA
3122;11024 - GONZALEZ - CESAR
3123;0 - GONZALO - CAUCA
3124;10046 - GORGONA - CAUCA
3125;27073 - GRAMAL - SANTANDER
3126;22038 - GRAMALOTE - NORTE DE SANTANDER
3127;0 - GRAMALOTE - VALLE DEL CAUCA
3128;0 - GRAN BUCARE - ARAUCA
3129;2061 - GRANADA - ANTIOQUIA
3130;14049 - GRANADA - CUNDINAMARCA
3131;0 - GRANADA - MAGDALENA
3132;20013 - GRANADA - META
3133;28032 - GRANADA - SUCRE
3134;0 - GRANADILLO DE CHAVEZ - NARINO
3135;0 - GRANADILLO DE LUNAS - NARINO
3136;0 - GRANJA AGRICOLA LA PAZ - CALDAS
3137;0 - GRATAMIRA - CUNDINAMARCA
3138;0 - GRIFO - HUILA
3139;0 - GUABAL - NARINO
3140;30068 - GUABAS - VALLE DEL CAUCA
3141;0 - GUABINAL - CUNDINAMARCA
3142;0 - GUABINAL CERRO - CUNDINAMARCA
3143;30069 - GUABITAS - VALLE DEL CAUCA
3144;27107 - GUACA - SANTANDER
3145;18027 - GUACACALLO - HUILA
3146;32015 - GUACACIAS - VICHADA
3147;0 - GUACALI - BOLIVAR
3148;0 - GUACAMAYAL - ANTIOQUIA
3149;19024 - GUACAMAYAL - MAGDALENA
3150;6048 - GUACAMAYAS - BOYACA
3151;8006 - GUACAMAYAS - CAQUETA
3152;0 - GUACAMAYAS - CUNDINAMARCA
3153;0 - GUACAMAYAS - GUAVIARE
3154;5099 - GUACAMAYO - BOLIVAR
3155;0 - GUACAMAYO - SANTANDER
3156;30070 - GUACARI - VALLE DEL CAUCA
3157;0 - GUACAS - VALLE DEL CAUCA
3158;0 - GUACAVIA - META
3159;0 - GUACHACA - MAGDALENA
3160;0 - GUACHAL - CHOCO
3161;0 - GUACHARACAL - CORDOBA
3162;21057 - GUACHAVES - NARINO
3163;10040 - GUACHENE - CAUCA
3164;14050 - GUACHETA - CUNDINAMARCA
3165;10042 - GUACHICONO - CAUCA
3166;10041 - GUACHICONO DE BOLIVAR - CAUCA
3167;30071 - GUACHINTE - VALLE DEL CAUCA
3168;21058 - GUACHUCAL - NARINO
3169;0 - GUACIRCO - HUILA
3170;0 - GUACO - VICHADA
3171;11073 - GUACOCHE - CESAR
3172;0 - GUACOCHE (LA LLANTA) - MAGDALENA
3173;11084 - GUACOCHITO - CESAR
3174;0 - GUACOS - SANTANDER
3175;0 - GUADALAJARA DE BUGA - VALLE DEL CAUCA
3176;0 - GUADALEJO - VALLE DEL CAUCA
3177;0 - GUADALITO - CAUCA
3178;2062 - GUADALUPE - ANTIOQUIA
3179;0 - GUADALUPE - CHOCO
3180;18028 - GUADALUPE - HUILA
3181;22105 - GUADALUPE - NORTE DE SANTANDER
3182;27108 - GUADALUPE - SANTANDER
3183;0 - GUADRAHUMA - NARINO
3184;0 - GUADUAL CENTRAL - CORDOBA
3185;0 - GUADUALES - NORTE DE SANTANDER
3186;0 - GUADUALITO - ANTIOQUIA
3187;0 - GUADUALITO - CUNDINAMARCA
3188;0 - GUADUALITO - LA GUAJIRA
3189;0 - GUADUALITO - PUTUMAYO
3190;0 - GUADUALITO - TOLIMA
3191;0 - GUADUALITO - VALLE DEL CAUCA
3192;0 - GUADUAS - CHOCO
3193;14051 - GUADUAS - CUNDINAMARCA
3194;0 - GUADUERO - CUNDINAMARCA
3195;0 - GUAFALPINTADO - CASANARE
3196;0 - GUAGAYPI - NARINO
3197;0 - GUAGUALITO - CHOCO
3198;0 - GUAICARAMO - CUNDINAMARCA
3199;0 - GUAICARAMO - META
3200;0 - GUAIMARAL - ATLANTICO
3201;5119 - GUAIMARAL - BOLIVAR
3202;11025 - GUAIMARAL - CESAR
3203;19027 - GUAIMARAL - MAGDALENA
3204;0 - GUAIMARAL - RISARALDA
3205;28033 - GUAIMARAL - SUCRE
3206;0 - GUAIMARITO - LA GUAJIRA
3207;0 - GUAIMARO - BOLIVAR
3208;0 - GUAIMARO - CORDOBA
3209;19025 - GUAIMARO - MAGDALENA
3210;28081 - GUAIMI - SUCRE
3211;0 - GUAINIA - VALLE DEL CAUCA
3212;29050 - GUAIPA - TOLIMA
3213;0 - GUAIRABAMBA - NARINO
3214;0 - GUAITADO - CHOCO
3215;21059 - GUAITARILLA - NARINO
3216;0 - GUAJIRA - META
3217;29051 - GUALANDAY - TOLIMA
3218;27075 - GUALILO - SANTANDER
3219;21060 - GUALMATAN - NARINO
3220;0 - GUALON - SUCRE
3221;0 - GUALOTO - CAUCA
3222;0 - GUALPI - NARINO
3223;0 - GUAMACHAL - LA GUAJIRA
3224;16048 - GUAMACHITO - LA GUAJIRA
3225;0 - GUAMACHITO - MAGDALENA
3226;0 - GUAMAL - CALDAS
3227;0 - GUAMAL - CASANARE
3228;19026 - GUAMAL - MAGDALENA
3229;20014 - GUAMAL - META
3230;0 - GUAMAL - TOLIMA
3231;0 - GUAMALITO - ARAUCA
3232;22040 - GUAMALITO - NORTE DE SANTANDER
3233;0 - GUAMALITO - SUCRE
3234;10155 - GUAMBIA - CAUCA
3235;0 - GUAMO - BOLIVAR
3236;29052 - GUAMO - TOLIMA
3237;0 - GUAMO Y LADERA - BOYACA
3238;30072 - GUANABANAL - VALLE DEL CAUCA
3239;0 - GUANABANO - VALLE DEL CAUCA
3240;0 - GUANACAS - CAUCA
3241;9024 - GUANAPALO - CASANARE
3242;0 - GUANAPE - VICHADA
3243;27109 - GUANE - SANTANDER
3244;0 - GUANEGRO - BOYACA
3245;0 - GUANGUI - CAUCA
3246;0 - GUANTEROS - ANTIOQUIA
3247;0 - GUAPA CARRETERA - ANTIOQUIA
3248;0 - GUAPANDO - CHOCO
3249;10043 - GUAPI - CAUCA
3250;27110 - GUAPOTA - SANTANDER
3251;0 - GUAPUSCAL - NARINO
3252;0 - GUAPUSCAL ALTO - NARINO
3253;0 - GUAQUEROS - VALLE DEL CAUCA
3254;0 - GUAQUIRA - BOYACA
3255;0 - GUAQUIRI - MAGDALENA
3256;0 - GUARAMITO - NORTE DE SANTANDER
3257;0 - GUARANAO - NORTE DE SANTANDER
3258;28078 - GUARANDA - SUCRE
3259;12042 - GUARANDO - CHOCO
3260;0 - GUARANGO - NARINO
3261;0 - GUARATO - CHOCO
3262;0 - GUARCO - ANTIOQUIA
3263;0 - GUARE - VALLE DEL CAUCA
3264;0 - GUARERPA - LA GUAJIRA
3265;0 - GUARIN - CHOCO
3266;7023 - GUARINOCITO - CALDAS
3267;0 - GUARISMO - BOLIVAR
3268;2064 - GUARNE - ANTIOQUIA
3269;2065 - GUARUMO - ANTIOQUIA
3270;0 - GUARUNGO - ANTIOQUIA
3271;2066 - GUASABRA - ANTIOQUIA
3272;0 - GUASACAVI - GUAINIA
3273;14052 - GUASCA - CUNDINAMARCA
3274;5157 - GUASIMAL - BOLIVAR
3275;0 - GUASIMAL - BOYACA
3276;13110 - GUASIMAL - CORDOBA
3277;0 - GUASIMAL - CUNDINAMARCA
3278;30074 - GUASIMAL - VALLE DEL CAUCA
3279;0 - GUASIMITO - TOLIMA
3280;0 - GUASIMO - CAUCA
3281;5153 - GUATACA - BOLIVAR
3282;0 - GUATACA SUR - BOLIVAR
3283;0 - GUATANCUY - CUNDINAMARCA
3284;2067 - GUATAPE - ANTIOQUIA
3285;11074 - GUATAPURI - CESAR
3286;14053 - GUATAQUI - CUNDINAMARCA
3287;0 - GUATAQUISITO - TOLIMA
3288;14054 - GUATAVITA - CUNDINAMARCA
3289;6050 - GUATEQUE - BOYACA
3290;0 - GUATEQUE - CORDOBA
3291;25012 - GUATICA - RISARALDA
3292;0 - GUATICA VIEJO - RISARALDA
3293;27112 - GUAVATA - SANTANDER
3294;2212 - GUAYABAL - ANTIOQUIA
3295;0 - GUAYABAL - BOYACA
3296;0 - GUAYABAL - CALDAS
3297;0 - GUAYABAL - CAQUETA
3298;0 - GUAYABAL - CAUCA
3299;0 - GUAYABAL - CHOCO
3300;0 - GUAYABAL - CORDOBA
3301;0 - GUAYABAL - CUNDINAMARCA
3302;18029 - GUAYABAL - HUILA
3303;0 - GUAYABAL - NARINO
3304;0 - GUAYABAL - PUTUMAYO
3305;0 - GUAYABAL - SANTANDER
3306;29053 - GUAYABAL - SUCRE
3307;0 - GUAYABAL - TOLIMA
3308;30073 - GUAYABAL - VALLE DEL CAUCA
3309;0 - GUAYABAL (FATIMA) - BOYACA
3310;14055 - GUAYABAL DE SIQUIMA - CUNDINAMARCA
3311;0 - GUAYABAL DE UPIA - META
3312;0 - GUAYABALES - CUNDINAMARCA
3313;0 - GUAYABALITO - CHOCO
3314;0 - GUAYABALITO NULPI - NARINO
3315;0 - GUAYABERO (LA CARPA) - GUAVIARE
3316;14056 - GUAYABETAL - CUNDINAMARCA
3317;0 - GUAYABITO - SANTANDER
3318;0 - GUAYABITO - VALLE DEL CAUCA
3319;0 - GUAYABO - NARINO
3320;0 - GUAYACANAL - LA GUAJIRA
3321;0 - GUAYACANAL - NARINO
3322;29054 - GUAYAQUIL - TOLIMA
3323;0 - GUAYAQUILA - NARINO
3324;6051 - GUAYATA - BOYACA
3325;0 - GUAYMARAL - CORDOBA
3326;0 - GUAZARAVITA - CAUCA
3327;5174 - GUAZO - BOLIVAR
3328;0 - GUAZO - BOYACA
3329;0 - GUCHIPAS - CUNDINAMARCA
3330;0 - GUENGUE - CAUCA
3331;27113 - GUEPSA - SANTANDER
3332;32017 - GUERIMA - VICHADA
3333;0 - GUESPUD - NARINO
3334;6052 - GUICAN - BOYACA
3335;0 - GUICHIRAL - META
3336;0 - GUILLERMO LEON VALENCIA - NARINO
3337;0 - GUILLERMO VALENCIA - CAUCA
3338;0 - GUIMPESI - LA GUAJIRA
3339;0 - GUINEA - MAGDALENA
3340;0 - GUINEAL - CHOCO
3341;0 - GUINTAR - ANTIOQUIA
3342;0 - GUIRAGON - BOYACA
3343;0 - GUITARRILLA - CESAR
3344;0 - GUNIGUINI - CHOCO
3345;0 - GURUVITA - CASANARE
3346;14057 - GUTIERREZ - CUNDINAMARCA
3347;27114 - GUZAMAN - NORTE DE SANTANDER
3348;0 - HABITA - CHOCO
3349;22041 - HACARI - NORTE DE SANTANDER
3350;0 - HATICOS II - CESAR
3351;0 - HATILLO - ANTIOQUIA
3352;0 - HATILLO - BOLIVAR
3353;0 - HATILLO - SUCRE
3354;19028 - HATILLO DE LA SABANA - MAGDALENA
3355;0 - HATILLO DE LOBA - BOLIVAR
3356;5127 - HATILLO DE LOBA  - BOLIVAR
3357;0 - HATO - CUNDINAMARCA
3358;27115 - HATO - SANTANDER
3359;6161 - HATO COROZAL - BOYACA
3360;9019 - HATO COROZAL - CASANARE
3361;9021 - HATO COROZAL - CASANARE
3362;29055 - HATO DE IGLESIA - TOLIMA
3363;27116 - HATO DEL SUR - SANTANDER
3364;0 - HATO GRANDE - CUNDINAMARCA
3365;0 - HATO LAGUNA - BOYACA
3366;0 - HATO NUEVO - BOLIVAR
3367;0 - HATO NUEVO - HUILA
3368;16022 - HATO NUEVO - LA GUAJIRA
3369;28034 - HATO NUEVO - SUCRE
3370;5031 - HATO VIEJO - BOLIVAR
3371;0 - HATO VIEJO - HUILA
3372;0 - HATO VIEJO - SUCRE
3373;0 - HATO VIEJO - TOLIMA
3374;0 - HATOFRIO - CAUCA
3375;0 - HATONUEVO - LA GUAJIRA
3376;19030 - HATOVIEJO - MAGDALENA
3377;22042 - HATOVIEJO - NORTE DE SANTANDER
3378;2068 - HELICONIA - ANTIOQUIA
3379;5156 - HENEQUEN - BOLIVAR
3380;0 - HEREDIA - CORDOBA
3381;19031 - HEREDIA - MAGDALENA
3382;0 - HERIBERTO HERRERA - RISARALDA
3383;22043 - HERRAN - NORTE DE SANTANDER
3384;0 - HERRERA - NARINO
3385;29056 - HERRERA - TOLIMA
3386;29057 - HERVEO - TOLIMA
3387;4053 - HIBACHARO - ATLANTICO
3388;0 - HIGO AMARILLO - CESAR
3389;0 - HIGUERAS - BOYACA
3390;10055 - HIGUERAS LA PILA - CAUCA
3391;5098 - HIGUERETAL - BOLIVAR
3392;0 - HIGUERON - SUCRE
3393;30076 - HIGUERONCITO - VALLE DEL CAUCA
3394;0 - HIGUERONES - NARINO
3395;0 - HIJUA - CHOCO
3396;0 - HILL WELL-MITCHELL HILL-LOX BIGHT - SAN ANDRES Y PROVIDENCIA
3397;2069 - HISPANIA - ANTIOQUIA
3398;18030 - HOBO - HUILA
3399;7024 - HOJAS ANCHAS - CALDAS
3400;0 - HOJAS ANCHAS-EL PLANAZO - QUINDIO
3401;0 - HOJAS BLANCAS - CHOCO
3402;30077 - HOLGUIN - VALLE DEL CAUCA
3403;29058 - HONDA - TOLIMA
3404;0 - HONDURAS - CAUCA
3405;0 - HONDURAS - CESAR
3406;0 - HONDURAS - NORTE DE SANTANDER
3407;0 - HORIZONTE - CALDAS
3408;2182 - HORIZONTES - ANTIOQUIA
3409;0 - HORIZONTES - BOYACA
3410;0 - HORIZONTES - TOLIMA
3411;0 - HORMIGUERO - NARINO
3412;0 - HORTA MEDIOS - SANTANDER
3413;0 - HOYA GRANDE - CUNDINAMARCA
3414;0 - HOYO GRANDE (LLANETE) - ANTIOQUIA
3415;2183 - HOYO RICO - ANTIOQUIA
3416;0 - HUACA - CHOCO
3417;0 - HUAREUAREN - LA GUAJIRA
3418;0 - HUASANO - CAUCA
3419;30079 - HUASANO - VALLE DEL CAUCA
3420;0 - HUECO - NARINO
3421;10053 - HUELLA - CAUCA
3422;0 - HUERTA GRANDE - SUCRE
3423;0 - HUERTAS - RISARALDA
3424;0 - HUERTAS CHICAS - SUCRE
3425;0 - HUGO BELALCAZAR - NARINO
3426;0 - HUINA - CHOCO
3427;0 - HUISITO - CAUCA
3428;20015 - HUMADEA - META
3429;6163 - HUMBO - BOYACA
3430;19072 - HURQUIJO - MAGDALENA
3431;29000 - IBAGUE - TOLIMA
3432;14058 - IBAMA - CUNDINAMARCA
3433;0 - IBERIA - CALDAS
3434;0 - IBORDO - CHOCO
3435;29059 - ICONONZO - TOLIMA
3436;0 - ICOTA - NORTE DE SANTANDER
3437;0 - IGUASITOS - TOLIMA
3438;0 - ILAMA - VALLE DEL CAUCA
3439;0 - ILARCUTA - SANTANDER
3440;0 - ILARIA - CHOCO
3441;21062 - ILES - NARINO
3442;0 - ILO GRANDE - CUNDINAMARCA
3443;0 - IMBILI - NARINO
3444;0 - IMBILPI DEL CARMEN - NARINO
3445;21063 - IMUES - NARINO
3446;0 - INANTAS ALTO - NARINO
3447;0 - INDO - NARINO
3448;0 - INDU - NARINO
3449;0 - INFI - CAUCA
3450;0 - INGA - NARINO
3451;0 - INGUANBI - NARINO
3452;0 - INGUAPI DEL CARMEN - NARINO
3453;0 - INGUAPI EL GUADUAL - NARINO
3454;0 - INIRIDA - GUAINIA
3455;15000 - INIRIDA Dec.1598/74 - GUAINIA
3456;0 - INMACULADA 1 Y 2 - ANTIOQUIA
3457;0 - INVASION LA ESPERANZA - TOLIMA
3458;10045 - INZA - CAUCA
3459;0 - IPAPURE - LA GUAJIRA
3460;21064 - IPIALES - NARINO
3461;18031 - IQUIRA - HUILA
3462;0 - IRABUBU - CHOCO
3463;0 - IRAPIRE - SANTANDER
3464;25013 - IRRA - RISARALDA
3465;0 - IRRAIPA - LA GUAJIRA
3466;0 - IRRUPA - VALLE DEL CAUCA
3467;4009 - ISABEL LOPEZ - ATLANTICO
3468;7025 - ISAZA - CALDAS
3469;21065 - ISCUANDE - NARINO
3470;0 - ISLA DE CATAQUITA - MAGDALENA
3471;0 - ISLA DE CORDOBA - BOLIVAR
3472;0 - ISLA DE CRUZ - CHOCO
3473;0 - ISLA DE LOS PINILLA - CHOCO
3474;0 - ISLA DE PERICO - BOLIVAR
3475;0 - ISLA DEL CHARO - ARAUCA
3476;0 - ISLA DEL COCO - SUCRE
3477;19095 - ISLA DEL ROSARIO - MAGDALENA
3478;0 - ISLA DEL SOL - TOLIMA
3479;5032 - ISLA FUERTE - BOLIVAR
3480;0 - ISLA GRANDE - BOLIVAR
3481;28096 - ISLA GRANDE - SUCRE
3482;0 - ISLA LA UNION - SANTANDER
3483;0 - ISLANDA - SANTANDER
3484;0 - ISLAS DEL ROSARIO - BOLIVAR
3485;0 - ISLITAS - MAGDALENA
3486;18087 - ISNOS - HUILA
3487;12010 - ISTMINA - CHOCO
3488;0 - ISUGU - VALLE DEL CAUCA
3489;0 - ISUPI - NARINO
3490;2070 - ITAGUI - ANTIOQUIA
3491;10158 - ITAIBE - CAUCA
3492;0 - ITAURY - RISARALDA
3493;0 - ITIMA - ANTIOQUIA
3494;0 - ITOCO - BOYACA
3495;2071 - ITUANGO - ANTIOQUIA
3496;0 - ITZAMANA - NARINO
3497;6053 - IZA - BOYACA
3498;0 - JABALCON - TOLIMA
3499;0 - JAGUALITO - HUILA
3500;0 - JAIME - MAGDALENA
3501;0 - JALARAL - NARINO
3502;0 - JALISCO - CORDOBA
3503;10047 - JAMBALO - CAUCA
3504;0 - JAMONDINO - NARINO
3505;30081 - JAMUNDI - VALLE DEL CAUCA
3506;0 - JANEIRO - MAGDALENA
3507;0 - JAPON - BOLIVAR
3508;0 - JARABA - CORDOBA
3509;19084 - JARABA - MAGDALENA
3510;0 - JARAGUAY - CORDOBA
3511;0 - JARAMAGAL - CORDOBA
3512;0 - JARAQUIEL - CORDOBA
3513;0 - JARARA - LA GUAJIRA
3514;2072 - JARDIN - ANTIOQUIA
3515;0 - JARDIN DE LA PENA - META
3516;0 - JARDINES DE SUCUMBIOS - PUTUMAYO
3517;0 - JEBALA - CAUCA
3518;0 - JEDEGA - ANTIOQUIA
3519;28035 - JEGUA - SUCRE
3520;0 - JEJEN - CORDOBA
3521;6054 - JENESANO - BOYACA
3522;0 - JENGAMECODA - ANTIOQUIA
3523;2073 - JERICO - ANTIOQUIA
3524;6055 - JERICO - BOYACA
3525;0 - JERICO - CORDOBA
3526;0 - JERIGUA - ANTIOQUIA
3527;0 - JERUSALEN - ANTIOQUIA
3528;14059 - JERUSALEN - CUNDINAMARCA
3529;5033 - JESUS DEL MONTE - BOLIVAR
3530;0 - JESUS DEL MONTE (MICO) - MAGDALENA
3531;27120 - JESUS MARIA - SANTANDER
3532;0 - JIGUALES - VALLE DEL CAUCA
3533;0 - JIGUALITO - CHOCO
3534;0 - JIGUAMIANDO - CHOCO
3535;0 - JIMENEZ ALTO - CALDAS
3536;0 - JIMENEZ BAJO - CALDAS
3537;0 - JOBI - CHOCO
3538;0 - JOLI - CAUCA
3539;0 - JONEY - SUCRE
3540;0 - JONGOVITO - NARINO
3541;0 - JONJONCITO - LA GUAJIRA
3542;27121 - JORDAN - SANTANDER
3543;0 - JORDAN DE GUISIA - PUTUMAYO
3544;0 - JORDAN ORTIZ - PUTUMAYO
3545;0 - JORDAN SUBE - SANTANDER
3546;22099 - JORDANCITO - NORTE DE SANTANDER
3547;0 - JORGE A.CUERO - NARINO
3548;0 - JORGE ELIECER GAITAN - NARINO
3549;0 - JORGE H. LEAL - NARINO
3550;0 - JORODO - CHOCO
3551;0 - JOSE AURELIO LLORENTE - NARINO
3552;0 - JOSE LLORENTE CORTES - NARINO
3553;0 - JOSE MANUEL DE ALTAMIRA - CORDOBA
3554;0 - JOSE MARIA - PUTUMAYO
3555;21066 - JOSE MARIA HERNANDEZ - NARINO
3556;5034 - JUAN ARIAS - BOLIVAR
3557;0 - JUAN COJO - ANTIOQUIA
3558;4010 - JUAN DE ACOSTA - ATLANTICO
3559;4040 - JUAN DE ACOSTA - ATLANTICO
3560;0 - JUAN DE LA CRUZ - NARINO
3561;0 - JUAN DIAZ - VALLE DEL CAUCA
3562;0 - JUAN DOMINGO - NARINO
3563;0 - JUAN FRIO - NORTE DE SANTANDER
3564;10048 - JUAN IGNACIO - CAUCA
3565;0 - JUAN JOSE - CORDOBA
3566;0 - JUAN LOPEZ - NARINO
3567;0 - JUAN MARCOS - CESAR
3568;4037 - JUAN MINA - ATLANTICO
3569;0 - JUAN PERDIDO - CAUCA
3570;0 - JUAN TAMA - CAUCA
3571;16031 - JUAN Y MEDIO - LA GUAJIRA
3572;0 - JUANA CASTANA - CAUCA
3573;0 - JUANA MARCELA - CHOCO
3574;5126 - JUANA SANCHEZ - BOLIVAR
3575;21067 - JUANAMBU - NARINO
3576;0 - JUANAMEL - NARINO
3577;30083 - JUANCHACO - VALLE DEL CAUCA
3578;0 - JUANCHILLO - NARINO
3579;0 - JUANCHITO - VALLE DEL CAUCA
3580;4043 - JUARUCO - ATLANTICO
3581;0 - JULIO PLAZA - NARINO
3582;0 - JULUMITO - CAUCA
3583;0 - JULUMITO ALTO - CAUCA
3584;0 - JUNA - CHOCO
3585;14060 - JUNIN - CUNDINAMARCA
3586;21068 - JUNIN - NARINO
3587;29060 - JUNIN - TOLIMA
3588;29061 - JUNTAS - TOLIMA
3589;30084 - JUNTAS - VALLE DEL CAUCA
3590;0 - JUNTAS DE TAMANA - CHOCO
3591;0 - JUNTAS DE URAMITA - ANTIOQUIA
3592;0 - JUNTAS DE YURUMANGUI - VALLE DEL CAUCA
3593;12011 - JURADO - CHOCO
3594;0 - JURADO - NARINO
3595;0 - JURADO CARRETERA - ANTIOQUIA
3596;0 - JURIEPE - ARAUCA
3597;0 - JURUBIDA - CHOCO
3598;0 - JUSTO ORTIZ - NARINO
3599;0 - KILOMETRO 11 - AMAZONAS
3600;0 - KILOMETRO 11 - BOYACA
3601;0 - KILOMETRO 16 - SANTANDER
3602;0 - KILOMETRO 18 - CAQUETA
3603;0 - KILOMETRO 18 - VALLE DEL CAUCA
3604;0 - KILOMETRO 20 - SANTANDER
3605;0 - KILOMETRO 25 - BOYACA
3606;30085 - KILOMETRO 26 - VALLE DEL CAUCA
3607;0 - KILOMETRO 28 - CAQUETA
3608;0 - KILOMETRO 28 - NARINO
3609;0 - KILOMETRO 30 - CAQUETA
3610;0 - KILOMETRO 30 - VALLE DEL CAUCA
3611;0 - KILOMETRO 32 - CORDOBA
3612;0 - KILOMETRO 34 - CORDOBA
3613;0 - KILOMETRO 35 - NARINO
3614;0 - KILOMETRO 41 - CALDAS
3615;0 - KILOMETRO 41 - NARINO
3616;0 - KILOMETRO 43 (TRIANA) - VALLE DEL CAUCA
3617;0 - KILOMETRO 58 - NARINO
3618;0 - KILOMETRO 6 - AMAZONAS
3619;0 - KILOMETRO 9 - CORDOBA
3620;0 - KILOMETRO 92 - NARINO
3621;0 - KILOMETRO OCHO - SANTANDER
3622;0 - KILOMETRO TREINTA Y CINCO - CORDOBA
3623;0 - KM 28 LA CARRILERA - SANTANDER
3624;0 - KOFANIA - PUTUMAYO
3625;30086 - LA ACEQUIA - VALLE DEL CAUCA
3626;0 - LA ADUANA - NARINO
3627;4038 - LA AGUADA - ATLANTICO
3628;0 - LA AGUADA - BOYACA
3629;0 - LA AGUADA - CASANARE
3630;0 - LA AGUADA - CAUCA
3631;0 - LA AGUADA - NARINO
3632;0 - LA AGUADA - SANTANDER
3633;30087 - LA AGUADA - VALLE DEL CAUCA
3634;14061 - LA AGUADITA - CUNDINAMARCA
3635;0 - LA AGUADITA - TOLIMA
3636;0 - LA AGUILILLA - CAQUETA
3637;0 - LA AGUSTINA - CALDAS
3638;0 - LA ALBANIA - CHOCO
3639;0 - LA ALBANIA - TOLIMA
3640;0 - LA ALBANIA - VALLE DEL CAUCA
3641;0 - LA ALCANCIA - CORDOBA
3642;0 - LA ALDEA - ANTIOQUIA
3643;0 - LA ALDEA - QUINDIO
3644;0 - LA ALEJANDRA - NORTE DE SANTANDER
3645;0 - LA ALIANZA - CAUCA
3646;0 - LA ANGELINA - ANTIOQUIA
3647;0 - LA ANTIGUA - ANTIOQUIA
3648;13026 - LA APARTADA - CORDOBA
3649;0 - LA APARTADA Y LA FRONTERA - CORDOBA
3650;29062 - LA ARADA - TOLIMA
3651;0 - LA ARAGUA - SANTANDER
3652;0 - LA ARBOLEDA - CAUCA
3653;18032 - LA ARCADIA - HUILA
3654;0 - LA ARENA - CORDOBA
3655;0 - LA ARENA - LA GUAJIRA
3656;0 - LA ARENA - SUCRE
3657;0 - LA ARENOSA - NORTE DE SANTANDER
3658;0 - LA ARENOSA - TOLIMA
3659;0 - LA ARGENTINA - ANTIOQUIA
3660;18033 - LA ARGENTINA - HUILA
3661;0 - LA ARGENTINA - META
3662;0 - LA ARROBLEDA - CAUCA
3663;0 - LA ASAMBLEA - CORDOBA
3664;0 - LA ASTELIA - VALLE DEL CAUCA
3665;0 - LA ATARRAYA - CALDAS
3666;0 - LA ATOYOSA - ANTIOQUIA
3667;2184 - LA AURORA - ANTIOQUIA
3668;7026 - LA AURORA - CALDAS
3669;0 - LA AURORA - CESAR
3670;0 - LA AURORA - RISARALDA
3671;0 - LA AURORA - SANTANDER
3672;29063 - LA AURORA - TOLIMA
3673;0 - LA AURORA - VALLE DEL CAUCA
3674;0 - LA BADEA - CHOCO
3675;0 - LA BALSA - ANTIOQUIA
3676;10049 - LA BALSA - CAUCA
3677;0 - LA BALSA - CORDOBA
3678;0 - LA BALSA - META
3679;0 - LA BAMBA - RISARALDA
3680;0 - LA BANANERA - RISARALDA
3681;0 - LA BANDA - CAUCA
3682;0 - LA BARCA - NARINO
3683;0 - LA BARRA - CORDOBA
